,STNAME,CTYNAME,YEAR,MME,FIPS,Population,mme_per_cap
390,AL,FAYETTE,2018,4472689.8675,1057,16451,271.8795129475412
391,AL,FAYETTE,2019,3550310.1825,1057,16279,218.0914173167885
392,AL,FRANKLIN,2006,13266643.4503625,1059,31134,426.1143267926543
393,AL,FRANKLIN,2007,17234502.83775,1059,31004,555.8799779947749
394,AL,FRANKLIN,2008,20569760.54235,1059,31459,653.8593261816968
395,AL,FRANKLIN,2009,18764937.2965875,1059,31589,594.0339135961094
396,AL,FRANKLIN,2010,21392232.675449997,1059,31746,673.8560031326781
397,AL,FRANKLIN,2011,25028422.6915875,1059,31776,787.6517715126982
398,AL,FRANKLIN,2012,28422757.8727125,1059,31699,896.6452529326635
399,AL,FRANKLIN,2013,27355724.556112498,1059,31566,866.6199251128587
400,AL,FRANKLIN,2014,29019135.660675,1059,31572,919.1415070529266
401,AL,FRANKLIN,2015,28122528.5562,1059,31532,891.8726549600407
402,AL,FRANKLIN,2016,27745492.9464,1059,31674,875.9706051146051
403,AL,FRANKLIN,2017,21195033.0075,1059,31670,669.2463848279128
404,AL,FRANKLIN,2018,16758035.6925,1059,31495,532.0855911255755
405,AL,FRANKLIN,2019,15565849.47,1059,31587,492.7929043593884
406,AL,GENEVA,2006,7448286.040225,1061,26271,283.5174161708728
407,AL,GENEVA,2007,6772629.3149999995,1061,26322,257.29919136083885
408,AL,GENEVA,2008,7447099.632725,1061,26646,279.4828354246416
409,AL,GENEVA,2009,9295831.665225,1061,26653,348.77243331801293
410,AL,GENEVA,2010,8246893.6763625,1061,26778,307.9727267294981
411,AL,GENEVA,2011,9748775.3290875,1061,26758,364.3312403426078
412,AL,GENEVA,2012,10174554.022499999,1061,26928,377.8429152740641
413,AL,GENEVA,2013,10098857.126362499,1061,26688,378.4044187036308
414,AL,GENEVA,2014,10377648.600000001,1061,26605,390.0638451418907
415,AL,GENEVA,2015,10423071.99,1061,26645,391.18303584162135
416,AL,GENEVA,2016,9636806.8575,1061,26497,363.6942618975733
417,AL,GENEVA,2017,8697085.1775,1061,26404,329.3851377632177
418,AL,GENEVA,2018,7810530.945,1061,26296,297.023537610283
419,AL,GENEVA,2019,7666299.45,1061,26309,291.39455889619524
420,AL,GREENE,2006,250976.04750000002,1063,9361,26.810815885055018
421,AL,GREENE,2007,448128.265,1063,9385,47.74941555673948
422,AL,GREENE,2008,546180.3188625,1063,9359,58.35883308713538
423,AL,GREENE,2009,574971.195225,1063,9182,62.61938523469833
424,AL,GREENE,2010,733925.7375,1063,8990,81.63801307007787
425,AL,GREENE,2011,1275905.2575,1063,8903,143.31183393238234
426,AL,GREENE,2012,1175002.5825,1063,8849,132.78365719290315
427,AL,GREENE,2013,599912.025,1063,8749,68.56921076694479
428,AL,GREENE,2014,546692.9625,1063,8585,63.680018928363424
429,AL,GREENE,2015,614465.925,1063,8509,72.21364731460807
430,AL,GREENE,2016,682257.6000000001,1063,8485,80.40749558043608
431,AL,GREENE,2017,557874.4875,1063,8312,67.11675739894129
432,AL,GREENE,2018,569819.6625,1063,8212,69.38865836580614
433,AL,GREENE,2019,514683.9375,1063,8104,63.50986395607108
434,AL,HALE,2006,1749919.157725,1065,16427,106.52700783618434
435,AL,HALE,2007,2321575.7890875004,1065,16418,141.40429949369596
436,AL,HALE,2008,2358588.9752249997,1065,16260,145.05467252306272
437,AL,HALE,2009,2540447.67,1065,16025,158.53027581903277
438,AL,HALE,2010,3228595.5863624997,1065,15745,205.05529287789773
439,AL,HALE,2011,3934894.4775,1065,15360,256.1780258789062
440,AL,HALE,2012,4465592.317725,1065,15366,290.61514497754786
441,AL,HALE,2013,3939003.9074999997,1065,15249,258.31227670666925
442,AL,HALE,2014,3732609.8625,1065,15047,248.06339220442612
443,AL,HALE,2015,3349515.7053,1065,15016,223.06311303276505
444,AL,HALE,2016,3644689.4889,1065,14845,245.51630103738634
445,AL,HALE,2017,3853332.54,1065,14812,260.1493748312179
446,AL,HALE,2018,2991661.5,1065,14773,202.50873214648345
447,AL,HALE,2019,2538548.8875,1065,14669,173.055347160679
448,AL,HENRY,2006,2287983.3274999997,1067,16953,134.9603803161682
449,AL,HENRY,2007,2936391.36,1067,17108,171.63849427168574
450,AL,HENRY,2008,3129620.925,1067,17129,182.70891032751473
451,AL,HENRY,2009,3514008.015,1067,17243,203.7933082990199
452,AL,HENRY,2010,3802040.16,1067,17293,219.86006823570233
453,AL,HENRY,2011,4155281.0025,1067,17377,239.12533823444784
454,AL,HENRY,2012,4778357.4413625,1067,17152,278.588936646601
455,AL,HENRY,2013,5124279.2475000005,1067,17128,299.1755749357777
456,AL,HENRY,2014,4979606.1225000005,1067,17074,291.64847853461407
457,AL,HENRY,2015,5540939.19,1067,17097,324.0883891910862
458,AL,HENRY,2016,4446297.555,1067,17062,260.59650421990386
459,AL,HENRY,2017,4124605.3392,1067,17105,241.13448343759134
460,AL,HENRY,2018,4226743.2375,1067,17100,247.17796710526315
461,AL,HENRY,2019,4490253.1875,1067,17125,262.20456569343065
462,AL,HOUSTON,2006,29875257.676225,1069,95846,311.7006205394591
463,AL,HOUSTON,2007,35055652.1089875,1069,97727,358.70999937568433
464,AL,HOUSTON,2008,39712934.887175,1069,99183,400.4006219531069
465,AL,HOUSTON,2009,43030962.297712505,1069,100500,428.1687790817165
466,AL,HOUSTON,2010,50024776.538625,1069,101800,491.40252002578586
467,AL,HOUSTON,2011,49998478.45125,1069,102509,487.74720708669486
468,AL,HOUSTON,2012,49854840.1172625,1069,103410,482.10850127901074
469,AL,HOUSTON,2013,48054833.2411125,1069,103691,463.44266369417306
470,AL,HOUSTON,2014,47445207.6729375,1069,104216,455.2583832898739
471,AL,HOUSTON,2015,47207968.746750005,1069,104326,452.5043493160862
472,AL,HOUSTON,2016,48148847.05755,1069,104355,461.39473008049447
473,AL,HOUSTON,2017,44898311.4693,1069,104472,429.7640656759706
474,AL,HOUSTON,2018,41531759.0232,1069,104943,395.7554007718476
475,AL,HOUSTON,2019,38285998.1712,1069,106240,360.37272375
476,AL,JACKSON,2006,22916837.795862503,1071,53483,428.4882634830227
477,AL,JACKSON,2007,25207661.6103625,1071,53333,472.6466092356046
478,AL,JACKSON,2008,24217187.405862503,1071,53525,452.4462850231201
479,AL,JACKSON,2009,31172768.2688625,1071,53461,583.093624677101
480,AL,JACKSON,2010,34306996.4140875,1071,53207,644.7835137122464
481,AL,JACKSON,2011,36073119.649087496,1071,53240,677.5567176763241
482,AL,JACKSON,2012,38247694.6927125,1071,53107,720.200626898761
483,AL,JACKSON,2013,39308356.0359,1071,52986,741.8630588438455
484,AL,JACKSON,2014,39565262.4577125,1071,52592,752.3057205984276
485,AL,JACKSON,2015,38482442.9841,1071,52229,736.802216854621
486,AL,JACKSON,2016,38223904.7196,1071,52058,734.2561127895808
487,AL,JACKSON,2017,36592309.5726,1071,51865,705.5299252405283
488,AL,JACKSON,2018,32470772.67,1071,51649,628.681536331778
489,AL,JACKSON,2019,28203004.32,1071,51672,545.8082582443103
490,AL,JEFFERSON,2006,232244985.334125,1073,655893,354.08974533060274
491,AL,JEFFERSON,2007,253124443.90865,1073,655163,386.353386727654
492,AL,JEFFERSON,2008,276014039.6272375,1073,656510,420.4262534115817
493,AL,JEFFERSON,2009,300794170.730325,1073,658441,456.82782622941914
494,AL,JEFFERSON,2010,338916647.03295,1073,658230,514.8909150797593
495,AL,JEFFERSON,2011,403994776.2824625,1073,658175,613.8105766436928
496,AL,JEFFERSON,2012,393651854.0356125,1073,658183,598.0887595632408
497,AL,JEFFERSON,2013,403382575.0003125,1073,659434,611.7103076279241
498,AL,JEFFERSON,2014,414049221.4802625,1073,660185,627.1715071991374
499,AL,JEFFERSON,2015,399915407.4492,1073,660717,605.2748869019565
500,AL,JEFFERSON,2016,360728481.4845,1073,660507,546.1387714051478
501,AL,JEFFERSON,2017,314134315.3914,1073,659892,476.03898121419866
502,AL,JEFFERSON,2018,270637039.61025,1073,659672,410.2600074131538
503,AL,JEFFERSON,2019,235160691.26070002,1073,658539,357.0945551602867
504,AL,LAMAR,2006,3425388.8899875,1075,14816,231.19525445379995
505,AL,LAMAR,2007,3615967.8923750003,1075,14901,242.66612256727737
506,AL,LAMAR,2008,4300639.6145375,1075,14799,290.60339310341914
507,AL,LAMAR,2009,4911224.8059,1075,14689,334.347117291851
508,AL,LAMAR,2010,6273340.0463625,1075,14496,432.7635241695985
509,AL,LAMAR,2011,7822354.1593125,1075,14292,547.3239686056885
510,AL,LAMAR,2012,7658858.05545,1075,14250,537.4637231894736
511,AL,LAMAR,2013,7619561.8918125,1075,14214,536.0603554110384
512,AL,LAMAR,2014,7770679.163625,1075,14071,552.2478262827802
513,AL,LAMAR,2015,6683963.8767,1075,13931,479.79067379944007
514,AL,LAMAR,2016,5825788.9125,1075,13926,418.3389998922878
515,AL,LAMAR,2017,5522799.495,1075,13885,397.75293446164926
516,AL,LAMAR,2018,4714982.85,1075,13878,339.74512537829656
517,AL,LAMAR,2019,4330735.0425,1075,13817,313.4352639863936
518,AL,LAUDERDALE,2006,25414390.28,1077,90294,281.4626695018495
519,AL,LAUDERDALE,2007,30893955.875225,1077,91107,339.0953041503397
520,AL,LAUDERDALE,2008,35236791.7445875,1077,92202,382.1694946377248
521,AL,LAUDERDALE,2009,36795775.6477125,1077,92526,397.6803887308702
522,AL,LAUDERDALE,2010,42318299.0911125,1077,92738,456.3210236484775
523,AL,LAUDERDALE,2011,54849568.390875,1077,92615,592.2320184729795
524,AL,LAUDERDALE,2012,51617382.1349625,1077,92687,556.8999119074142
525,AL,LAUDERDALE,2013,52217014.550625,1077,92738,563.0595284632512
526,AL,LAUDERDALE,2014,49279131.5260875,1077,93049,529.6040959718804
527,AL,LAUDERDALE,2015,47381054.7255,1077,92524,512.0947508268125
528,AL,LAUDERDALE,2016,43781326.77195,1077,92521,473.2042106327212
529,AL,LAUDERDALE,2017,36933008.2395,1077,92701,398.41003052286385
530,AL,LAUDERDALE,2018,32031428.8728,1077,92733,345.41564354436935
531,AL,LAUDERDALE,2019,27674922.7371,1077,93028,297.49024742120656
532,AL,LAWRENCE,2006,9500425.5925,1079,34028,279.1943573674621
533,AL,LAWRENCE,2007,9529722.5063625,1079,34293,277.8911878914793
534,AL,LAWRENCE,2008,11712104.8265875,1079,34196,342.4992638492075
535,AL,LAWRENCE,2009,11750875.8909,1079,34315,342.4413781407548
536,AL,LAWRENCE,2010,12128239.26045,1079,34314,353.4487165719531
537,AL,LAWRENCE,2011,15489874.143862499,1079,34026,455.23641168114085
538,AL,LAWRENCE,2012,18056364.4725,1079,33782,534.4966098069979
539,AL,LAWRENCE,2013,18463370.8088625,1079,33553,550.27481324658
540,AL,LAWRENCE,2014,19156528.845,1079,33423,573.154080872453
541,AL,LAWRENCE,2015,18206854.8675,1079,33116,549.7902786417442
542,AL,LAWRENCE,2016,16193939.775,1079,33196,487.8280447945536
543,AL,LAWRENCE,2017,12668110.77,1079,33035,383.4754281822309
544,AL,LAWRENCE,2018,11406926.985,1079,32905,346.66242166843944
545,AL,LAWRENCE,2019,9762946.7775,1079,32851,297.188724163648
546,AL,LEE,2006,12148056.863675,1081,129247,93.99101614486216
547,AL,LEE,2007,14205779.541675,1081,131934,107.67337867172222
548,AL,LEE,2008,15994799.498175,1081,134524,118.89922614682139
549,AL,LEE,2009,19447672.0920375,1081,138566,140.34952363521714
550,AL,LEE,2010,20751569.8768125,1081,140815,147.3676091099137
551,AL,LEE,2011,24064835.918625,1081,144194,166.89207538888581
552,AL,LEE,2012,25166954.447475,1081,148670,169.28065142580886
553,AL,LEE,2013,26279074.186575,1081,151943,172.95350352813225
554,AL,LEE,2014,25506970.17975,1081,154682,164.8994076864147
555,AL,LEE,2015,23914911.780899998,1081,157162,152.16726550247515
556,AL,LEE,2016,26438052.36105,1081,159446,165.81195113737564
557,AL,LEE,2017,26918202.8928,1081,161808,166.35891237021656
558,AL,LEE,2018,25829242.614,1081,164206,157.29780040924206
559,AL,LEE,2019,23462407.8312,1081,165015,142.18348532678849
560,AL,LIMESTONE,2006,18289061.099,1083,73651,248.32060798902933
561,AL,LIMESTONE,2007,17873032.1693625,1083,76063,234.97669260169204
562,AL,LIMESTONE,2008,21015575.0010875,1083,78835,266.57671086557366
563,AL,LIMESTONE,2009,21179551.1288625,1083,81326,260.42779835307897
564,AL,LIMESTONE,2010,25341365.228175,1083,83168,304.700909342235
565,AL,LIMESTONE,2011,31430953.267725,1083,85553,367.3857523140626
566,AL,LIMESTONE,2012,36121597.635225,1083,87336,413.593450984989
567,AL,LIMESTONE,2013,35067138.892725,1083,88931,394.3185041518143
568,AL,LIMESTONE,2014,40544853.140212506,1083,90622,447.40629361758187
569,AL,LIMESTONE,2015,53460494.8137,1083,91596,583.6553431776497
570,AL,LIMESTONE,2016,56665984.70325,1083,92896,609.9938070880339
571,AL,LIMESTONE,2017,48372793.935,1083,94144,513.8170667806764
572,AL,LIMESTONE,2018,42008653.8675,1083,96199,436.68493297747375
573,AL,LIMESTONE,2019,37766199.6975,1083,99136,380.9534346503793
574,AL,LOWNDES,2006,279369.975,1085,12124,23.042723111184426
575,AL,LOWNDES,2007,286464.8625,1085,11973,23.92590516161363
576,AL,LOWNDES,2008,541710.6975,1085,11813,45.85716562261915
577,AL,LOWNDES,2009,853643.3624999999,1085,11486,74.32033453769806
578,AL,LOWNDES,2010,1106829.2745375,1085,11294,98.00152953227378
579,AL,LOWNDES,2011,1354561.2608999999,1085,11144,121.55072333991384
580,AL,LOWNDES,2012,1277377.2652125,1085,10857,117.65471725269411
581,AL,LOWNDES,2013,466035.4699875,1085,10666,43.69355615858804
582,AL,LOWNDES,2014,298104.3049875,1085,10497,28.399000189339812
583,AL,LOWNDES,2015,274021.55460000003,1085,10350,26.475512521739134
584,AL,LOWNDES,2016,352768.746,1085,10245,34.433259736456804
585,AL,LOWNDES,2017,245281.1421,1085,10100,24.285261594059406
586,AL,LOWNDES,2018,225104.9223,1085,9969,22.58049175443876
587,AL,LOWNDES,2019,213209.8125,1085,9726,21.92163402220851
588,AL,MACON,2006,1976913.3513625,1087,22227,88.94197828598102
589,AL,MACON,2007,2194680.7713625003,1087,21942,100.02191100913774
590,AL,MACON,2008,2454461.5825,1087,21597,113.64826515256749
591,AL,MACON,2009,2718176.0625,1087,21190,128.27635972156676
592,AL,MACON,2010,2877942.9225,1087,21515,133.76448628863582
593,AL,MACON,2011,3148961.9974875,1087,21299,147.84553253615192
594,AL,MACON,2012,3844307.1052125,1087,20625,186.39064752545454
595,AL,MACON,2013,4671007.6059,1087,20043,233.04932424786708
596,AL,MACON,2014,4284787.545,1087,19670,217.83363218098626
597,AL,MACON,2015,4077508.1625,1087,19331,210.93105180797684
598,AL,MACON,2016,2612328.0525,1087,19077,136.93599897782673
599,AL,MACON,2017,1799734.9725000001,1087,18828,95.5882182122371
600,AL,MACON,2018,1514961.9225,1087,18320,82.69442808406114
601,AL,MACON,2019,1531812.6789,1087,18065,84.79450201494602
602,AL,MADISON,2006,94313089.72896251,1089,309170,305.05252685888837
603,AL,MADISON,2007,123143051.0268625,1089,315859,389.8671591655216
604,AL,MADISON,2008,148618059.4050125,1089,323526,459.36975515109293
605,AL,MADISON,2009,145466634.70357502,1089,330856,439.6675130678453
606,AL,MADISON,2010,173864081.04375,1089,336114,517.2771174177511
607,AL,MADISON,2011,210881256.4295625,1089,339623,620.9274885080296
608,AL,MADISON,2012,251369419.0659375,1089,342823,733.233823477239
609,AL,MADISON,2013,216053410.7918625,1089,346764,623.0560576987879
610,AL,MADISON,2014,210289389.6591375,1089,349973,600.8731806714732
611,AL,MADISON,2015,206962596.5733,1089,353194,585.9742707217563
612,AL,MADISON,2016,198050857.2105,1089,356985,554.7876163158116
613,AL,MADISON,2017,171514730.03055,1089,362061,473.7177713991565
614,AL,MADISON,2018,139095584.3901,1089,367386,378.60883210057
615,AL,MADISON,2019,117610081.5459,1089,372547,315.69193026893254
616,AL,MARENGO,2006,3458757.8509,1091,21531,160.64083651014815
617,AL,MARENGO,2007,3931347.5781625,1091,21475,183.06624345343423
618,AL,MARENGO,2008,4661925.376125,1091,21331,218.5516560932446
619,AL,MARENGO,2009,5309233.411575001,1091,21170,250.79043040033068
620,AL,MARENGO,2010,6274614.039524999,1091,20955,299.432786424481
621,AL,MARENGO,2011,7416532.2909,1091,20663,358.9281464888932
622,AL,MARENGO,2012,7946497.885425,1091,20378,389.9547495055943
623,AL,MARENGO,2013,7652174.0311125,1091,20123,380.2700408046762
624,AL,MARENGO,2014,7337706.932025,1091,19990,367.0688810417709
625,AL,MARENGO,2015,6461297.9802,1091,19772,326.7903085272102
626,AL,MARENGO,2016,6506121.6693,1091,19536,333.0324359797297
627,AL,MARENGO,2017,5952882.0621,1091,19411,306.6757025449487
628,AL,MARENGO,2018,5498734.1289,1091,19093,287.99738799036294
629,AL,MARENGO,2019,4128209.3328,1091,18919,218.2044152862202
630,AL,MARION,2006,15341415.4663625,1093,30779,498.43774867157805
631,AL,MARION,2007,17727083.4613625,1093,30849,574.6404571092256
632,AL,MARION,2008,20566862.175,1093,30918,665.2067460702503
633,AL,MARION,2009,23347571.126362503,1093,30646,761.8472598826112
634,AL,MARION,2010,27710281.95885,1093,30822,899.0423061076503
635,AL,MARION,2011,34724317.5565875,1093,30661,1132.5239736664655
636,AL,MARION,2012,36864453.7543125,1093,30495,1208.8687901069848
637,AL,MARION,2013,32563235.9775,1093,30236,1076.9690427801297
638,AL,MARION,2014,33630053.0325,1093,30215,1113.0250879530035
639,AL,MARION,2015,35773000.29,1093,30137,1187.0126518897036
640,AL,MARION,2016,33446811.74625,1093,29958,1116.456764345083
641,AL,MARION,2017,29776336.29375,1093,29825,998.3683585498742
642,AL,MARION,2018,25021672.545,1093,29776,840.3302171211715
643,AL,MARION,2019,21947080.8075,1093,29826,735.8372161033998
644,AL,MARSHALL,2006,35397837.36185,1095,88209,401.2950760336247
645,AL,MARSHALL,2007,39401569.9928125,1095,89605,439.7251268658278
646,AL,MARSHALL,2008,44807323.9674875,1095,91072,491.99890161067617
647,AL,MARSHALL,2009,52986016.901099995,1095,92213,574.604631679915
648,AL,MARSHALL,2010,62162475.962474994,1095,93119,667.5595309493765
649,AL,MARSHALL,2011,76510055.6765625,1095,93899,814.8122522770477
650,AL,MARSHALL,2012,88109313.5622375,1095,94264,934.7079856810394
651,AL,MARSHALL,2013,83880116.322,1095,94358,888.9560643718603
652,AL,MARSHALL,2014,87497532.9795,1095,94262,928.2376034828457
653,AL,MARSHALL,2015,86367107.21280001,1095,94588,913.0873600541296
654,AL,MARSHALL,2016,78256136.08005,1095,95123,822.6836420219086
655,AL,MARSHALL,2017,67972526.9439,1095,95589,711.0915162194395
656,AL,MARSHALL,2018,60413787.2901,1095,96230,627.8061653340955
657,AL,MARSHALL,2019,54244205.4303,1095,96751,560.6578271056629
658,AL,MOBILE,2006,107329273.1457,1097,402916,266.3812634536727
659,AL,MOBILE,2007,121185554.083585,1097,405715,298.696262360487
660,AL,MOBILE,2008,132717913.6754125,1097,409196,324.33824787
661,AL,MOBILE,2009,143553373.8192375,1097,411994,348.43559328348834
662,AL,MOBILE,2010,159433676.423775,1097,413328,385.7316136912452
663,AL,MOBILE,2011,184449201.5365875,1097,413126,446.4720243620288
664,AL,MOBILE,2012,224322391.953675,1097,413893,541.9816038291901
665,AL,MOBILE,2013,247044028.2009,1097,414025,596.6886738745245
666,AL,MOBILE,2014,263179834.5210375,1097,414298,635.242831297852
667,AL,MOBILE,2015,234660179.11785,1097,414654,565.9180403851162
668,AL,MOBILE,2016,220981792.7469,1097,415169,532.2694920548017
669,AL,MOBILE,2017,200107820.5833,1097,414209,483.1083356066623
670,AL,MOBILE,2018,168809655.1422,1097,414275,407.48211970840623
671,AL,MOBILE,2019,144938513.2002,1097,413516,350.5027936046005
672,AL,MONROE,2006,4820302.8825,1099,23602,204.23281427421406
673,AL,MONROE,2007,5463017.420225,1099,23437,233.09371592887314
674,AL,MONROE,2008,6545272.190450001,1099,23393,279.7961864852734
675,AL,MONROE,2009,7335457.1025,1099,23218,315.9383711990697
676,AL,MONROE,2010,7091522.2540875,1099,23004,308.2734417530647
677,AL,MONROE,2011,8190979.0200000005,1099,22799,359.2692232115444
678,AL,MONROE,2012,8460997.5825,1099,22582,374.6788407802674
679,AL,MONROE,2013,9043650.2738625,1099,22174,407.8492952946018
680,AL,MONROE,2014,10009536.150224999,1099,21927,456.4936448317143
681,AL,MONROE,2015,8438412.3,1099,21720,388.50885359116023
682,AL,MONROE,2016,8430149.475300001,1099,21553,391.1357804157194
683,AL,MONROE,2017,8178850.0314,1099,21294,384.09176441251054
684,AL,MONROE,2018,6461501.91,1099,21035,307.17860280484905
685,AL,MONROE,2019,5384034.0075,1099,20689,260.23655118662094
686,AL,MONTGOMERY,2006,47333518.409175,1101,227291,208.25073764106367
687,AL,MONTGOMERY,2007,55388663.8512125,1101,227888,243.05213021840774
688,AL,MONTGOMERY,2008,63604878.902575,1101,227461,279.6298218269286
689,AL,MONTGOMERY,2009,65266033.10715,1101,227607,286.7487955429754
690,AL,MONTGOMERY,2010,65621828.7206625,1101,229498,285.93638602803725
691,AL,MONTGOMERY,2011,71800563.90885,1101,229218,313.2413855318954
692,AL,MONTGOMERY,2012,73491424.3720125,1101,228923,321.0311955199455
693,AL,MONTGOMERY,2013,71085258.9281625,1101,228261,311.4209563971178
694,AL,MONTGOMERY,2014,70761355.3470375,1101,227647,310.8380753844219
695,AL,MONTGOMERY,2015,70640998.0875,1101,227420,310.61911040145986
696,AL,MONTGOMERY,2016,69562758.4428,1101,227398,305.90752092278734
697,AL,MONTGOMERY,2017,60201819.5325,1101,227514,264.6070990466521
698,AL,MONTGOMERY,2018,48475115.3925,1101,226631,213.89446012460783
699,AL,MONTGOMERY,2019,42598665.3075,1101,226074,188.42797184771356
700,AL,MORGAN,2006,44157356.528725,1103,115491,382.34456822371436
701,AL,MORGAN,2007,51257755.364999995,1103,116397,440.3700728111549
702,AL,MORGAN,2008,58275794.60250001,1103,117694,495.146690591704
